id,date_id,title,rel_url,date
5671,20,Owner of Home Health Company Pleads Guilty to Role in $6.5 Million Health Care Fraud Scheme,/opa/pr/owner-home-health-company-pleads-guilty-role-65-million-health-care-fraud-scheme,2014-06-23T00:00:00-04:00
5672,21,Joint Statement from the Office of the Director of National Intelligence and the Department of Justice on the Declassification of Renewal of Collection Under Section 501 of the Foreign Intelligence Surveillance Act,/opa/pr/joint-statement-office-director-national-intelligence-and-department-justice-declassification,2014-06-20T00:00:00-04:00
5673,22,"Owners of Two Houston-Area Home Health Care Companies, Doctor, and Hospital Employee Sentenced for Their Roles in $3 Million Medicare Fraud Scheme",/opa/pr/owners-two-houston-area-home-health-care-companies-doctor-and-hospital-employee-sentenced,2014-06-20T00:00:00-04:00
5674,23,"One Year After Supreme Courts Historic Windsor Decision, Attorney General Holder Issues Report Outlining Obama Administrations Work to Extend Federal Benefits to Same-sex Married Couples",/opa/pr/one-year-after-supreme-court-s-historic-windsor-decision-attorney-general-holder-issues,2014-06-20T00:00:00-04:00
5675,24,Houston Man Charged with Biofuels Fraud Scheme,/opa/pr/houston-man-charged-biofuels-fraud-scheme,2014-06-19T00:00:00-04:00
5676,25,Patient Recruiter Pleads Guilty in Miami for Role in $205 Million Health Care Fraud Scheme,/opa/pr/patient-recruiter-pleads-guilty-miami-role-205-million-health-care-fraud-scheme,2014-06-19T00:00:00-04:00
5677,26,"Former Owner of Physical Therapy Clinic Sentenced to Prison in Connection with Health Care Fraud Scheme
",/opa/pr/former-owner-physical-therapy-clinic-sentenced-prison-connection-health-care-fraud-scheme,2014-06-19T00:00:00-04:00
5678,27,Webb County Commissioner Pleads Guilty to Accepting Bribes in Exchange for Official Actions,/opa/pr/webb-county-commissioner-pleads-guilty-accepting-bribes-exchange-official-actions,2014-06-19T00:00:00-04:00
5679,28,"Department of Justice Reaches Settlement with Clay County, Alabama School District to Ensure Equal Opportunities for English Language Learner Students",/opa/pr/department-justice-reaches-settlement-clay-county-alabama-school-district-ensure-equal,2014-06-19T00:00:00-04:00
5680,29,Justice Department and Consumer Financial Protection Bureau Reach $169 Million Settlement to Resolve Allegations of Credit Card Lending Discrimination by GE Capital Retail Bank,/opa/pr/justice-department-and-consumer-financial-protection-bureau-reach-169-million-settlement,2014-06-19T00:00:00-04:00
5681,30,"Credit Repair Company Agrees to Pay $400,000 Civil Penalty and Halt Illegal Credit Repair Practices",/opa/pr/credit-repair-company-agrees-pay-400000-civil-penalty-and-halt-illegal-credit-repair,2014-06-18T00:00:00-04:00
5682,31,Office Worker Pleads Guilty in Miami for Role in $7 Million Health Care Fraud Scheme,/opa/pr/office-worker-pleads-guilty-miami-role-7-million-health-care-fraud-scheme,2014-06-18T00:00:00-04:00
5683,32,Alabama Tax Return Preparer Pleads Guilty to Filing False Tax Returns,/opa/pr/alabama-tax-return-preparer-pleads-guilty-filing-false-tax-returns,2014-06-17T00:00:00-04:00
5684,33,Former Maryland Division of Corrections Lieutenant Sentenced for Obstruction of Justice,/opa/pr/former-maryland-division-corrections-lieutenant-sentenced-obstruction-justice,2014-06-17T00:00:00-04:00
5685,34,Federal Government and State Attorneys General Reach Nearly $1 Billion Agreement with SunTrust to Address Mortgage Loan Origination as Well as Servicing and Foreclosure Abuses,/opa/pr/federal-government-and-state-attorneys-general-reach-nearly-1-billion-agreement-suntrust,2014-06-17T00:00:00-04:00
5686,35,"Attorney General Holder Delivers Statement on the Arrest of Ahmed Abu Khatallah for His Role in Attack in Benghazi, Libya",/opa/pr/attorney-general-holder-delivers-statement-arrest-ahmed-abu-khatallah-his-role-attack,2014-06-17T00:00:00-04:00
5687,36,Libyan National Charged with Federal Offenses in 2012 Attack on U.S. Special Mission and Annex in Benghazi,/opa/pr/libyan-national-charged-federal-offenses-2012-attack-us-special-mission-and-annex-benghazi,2014-06-17T00:00:00-04:00
5688,37,Court Bars Miami Tax Return Preparers from Preparing Returns for Others,/opa/pr/court-bars-miami-tax-return-preparers-preparing-returns-others,2014-06-16T00:00:00-04:00
5689,38,Federal Inmate Convicted of Murder,/opa/pr/federal-inmate-convicted-murder,2014-06-16T00:00:00-04:00
5690,39,Georgia Resident Pleads Guilty in Connection with International Lottery Scheme Based in Jamaica,/opa/pr/georgia-resident-pleads-guilty-connection-international-lottery-scheme-based-jamaica,2014-06-16T00:00:00-04:00
5691,40,Wyoming Man Pleads Guilty to Tax Fraud,/opa/pr/wyoming-man-pleads-guilty-tax-fraud,2014-06-16T00:00:00-04:00
5692,41,Houston Ambulance Operator Sentenced for Her Role in $2.4 Million Health Care Fraud Scheme,/opa/pr/houston-ambulance-operator-sentenced-her-role-24-million-health-care-fraud-scheme,2014-06-13T00:00:00-04:00
5693,42,Statement by Attorney General Holder on the Passing of Ruby Dee,/opa/pr/statement-attorney-general-holder-passing-ruby-dee,2014-06-13T00:00:00-04:00
5694,43,Former Ku Klux Klan Officer Pleads Guilty to Committing Perjury During Investigation into Cross-Burning,/opa/pr/former-ku-klux-klan-officer-pleads-guilty-committing-perjury-during-investigation-cross,2014-06-12T00:00:00-04:00
5695,44,Federal District Court Shut Down California Tax Return Preparers,/opa/pr/federal-district-court-shut-down-california-tax-return-preparers,2014-06-12T00:00:00-04:00
5696,45,Romanian National Guccifer Charged with Hacking into Personal Email Accounts,/opa/pr/romanian-national-guccifer-charged-hacking-personal-email-accounts,2014-06-12T00:00:00-04:00
5697,46,Justice Department Settles Immigration-Related Discrimination Claim Against Commercial Cleaning Systems,/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-commercial,2014-06-12T00:00:00-04:00
5698,47,Milwaukee Man Pleads Guilty to Sex Trafficking Offenses,/opa/pr/milwaukee-man-pleads-guilty-sex-trafficking-offenses,2014-06-11T00:00:00-04:00
5699,48,Advisory Committee on American Indian and Alaska Native Children Exposed to Violence Holds Final Public Hearing,/opa/pr/advisory-committee-american-indian-and-alaska-native-children-exposed-violence-holds-final,2014-06-11T00:00:00-04:00
5700,49,"City of San Jacinto, California, Agrees to End Discriminatory Housing Practices",/opa/pr/city-san-jacinto-california-agrees-end-discriminatory-housing-practices,2014-06-10T00:00:00-04:00
5701,0,Two Charged with Leading a Conspiracy to Defraud and Extort Spanish-Speaking Consumers Through Fraudulent Call Centers,/opa/pr/two-charged-leading-conspiracy-defraud-and-extort-spanish-speaking-consumers-through,2014-06-10T00:00:00-04:00
5702,1,Former Rabobank Trader Pleads Guilty for Scheme to Manipulate Yen Libor,/opa/pr/former-rabobank-trader-pleads-guilty-scheme-manipulate-yen-libor,2014-06-10T00:00:00-04:00
5703,2,Virginia Businessman Pleads Guilty to Employment Tax Fraud and Theft from Employee Benefit Plan,/opa/pr/virginia-businessman-pleads-guilty-employment-tax-fraud-and-theft-employee-benefit-plan,2014-06-10T00:00:00-04:00
5704,3,Justice Department Urges U.S. Sentencing Commission to Make Certain Individuals Incarcerated for Drug Offenses Retroactively Eligible for Reduced Sentences,/opa/pr/justice-department-urges-us-sentencing-commission-make-certain-individuals-incarcerated-drug,2014-06-10T00:00:00-04:00
5705,4,Department of Justice Reaches Landmark Agreement to Improve Missoula County Attorneys Offices Response to Reports of Sexual Assault,/opa/pr/department-justice-reaches-landmark-agreement-improve-missoula-county-attorney-s-office-s,2014-06-10T00:00:00-04:00
5706,5,Justice Department Officials to Hold Press Call Announcing Negotiated Agreements Regarding the Handling of Sexual Assault Cases,/opa/pr/justice-department-officials-hold-press-call-announcing-negotiated-agreements-regarding,2014-06-09T00:00:00-04:00
5707,6,Justice Department and Montana Officials to Hold Press Conference Announcing Negotiated Agreements Regarding the Handling of Sexual Assault Cases,/opa/pr/justice-department-and-montana-officials-hold-press-conference-announcing-negotiated,2014-06-09T00:00:00-04:00
5708,7,Justice Department Settles Employment Discrimination Allegations Against City of Austin,/opa/pr/justice-department-settles-employment-discrimination-allegations-against-city-austin,2014-06-09T00:00:00-04:00
5709,8,Owner of New York Construction Companies Pleads Guilty to Tax Fraud,/opa/pr/owner-new-york-construction-companies-pleads-guilty-tax-fraud,2014-06-09T00:00:00-04:00
5710,9,Attorney General Holder Suggests New Proposal to Boost Voting Access for American Indians and Alaska Natives,/opa/pr/attorney-general-holder-suggests-new-proposal-boost-voting-access-american-indians-and-alaska,2014-06-09T00:00:00-04:00
5711,10,Reputed Aryan Brotherhood of Texas Gang Leader Pleads Guilty to Federal Racketeering Charges,/opa/pr/reputed-aryan-brotherhood-texas-gang-leader-pleads-guilty-federal-racketeering-charges-0,2014-06-06T00:00:00-04:00
5712,11,"Campaign Worker Pleads Guilty to Buying Votes
in a Donna, Texas School Board Election",/opa/pr/campaign-worker-pleads-guilty-buying-votes-donna-texas-school-board-election-0,2014-06-06T00:00:00-04:00
5713,12,"Justice Department Concludes That Los Angeles County Jails System Has Made Progress, but Serious Deficiencies Continue",/opa/pr/justice-department-concludes-los-angeles-county-jails-system-has-made-progress-serious,2014-06-06T00:00:00-04:00
5714,13,Justice Department and CNCS Announce New Partnership to Enhance Immigration Courts and Provide Critical Legal Assistance to Unaccompanied Minors,/opa/pr/justice-department-and-cncs-announce-new-partnership-enhance-immigration-courts-and-provide,2014-06-06T00:00:00-04:00
5715,14,Associate Attorney General Tony West to Visit Alaska,/opa/pr/associate-attorney-general-tony-west-visit-alaska,2014-06-06T00:00:00-04:00
5716,15,"Detroit Tax Preparer, Previously Convicted on Tax Charges, Found Guilty of Failing to Appear at 2013 Bond Hearing",/opa/pr/detroit-tax-preparer-previously-convicted-tax-charges-found-guilty-failing-appear-2013-bond,2014-06-05T00:00:00-04:00
5717,16,Justice Department Reaches Settlement with Florida State University,/opa/pr/justice-department-reaches-settlement-florida-state-university,2014-06-05T00:00:00-04:00
5718,17,Certified Public Accountant Associated with Cadillac Ranch Restaurants Pleads Guilty to Tax Charges,/opa/pr/certified-public-accountant-associated-cadillac-ranch-restaurants-pleads-guilty-tax-charges,2014-06-05T00:00:00-04:00
5719,18,District Court Approves Selection of Arnaldo Claudio as Technical Compliance Advisor to Oversee Critical Reforms of Puerto Rico Police Department,/opa/pr/district-court-approves-selection-arnaldo-claudio-technical-compliance-advisor-oversee,2014-06-05T00:00:00-04:00
5720,19,"Georgia Man Pleads Guilty to Federal Charges
for Discharging Waste into Potomac River",/opa/pr/georgia-man-pleads-guilty-federal-charges-discharging-waste-potomac-river,2014-06-05T00:00:00-04:00
5721,20,"Former Top Executive of Japanese Automotive Parts 
Manufacturer Indicted for Role in Conspiracy to Fix Prices",/opa/pr/former-top-executive-japanese-automotive-parts-manufacturer-indicted-role-conspiracy-fix,2014-06-05T00:00:00-04:00
5722,21,Former Army National Guard Soldier Pleads Guilty to Bribery and Defrauding the U.S. Army National Guard Bureau,/opa/pr/former-army-national-guard-soldier-pleads-guilty-bribery-and-defrauding-us-army-national,2014-06-04T00:00:00-04:00
5723,22,"Conspiracy Charge Filed 
Against Former Convergex Trader",/opa/pr/conspiracy-charge-filed-against-former-convergex-trader,2014-06-04T00:00:00-04:00
5724,23,"Department of Justice and Federal Trade Commission Announce Agenda for June 23, 2014, Joint Agency Workshop on Conditional Pricing Practices",/opa/pr/department-justice-and-federal-trade-commission-announce-agenda-june-23-2014-joint-agency,2014-06-04T00:00:00-04:00
5725,24,Texas Woman Allegedly Prepares Tax Returns Claiming False Deductions and Credits,/opa/pr/texas-woman-allegedly-prepares-tax-returns-claiming-false-deductions-and-credits,2014-06-03T00:00:00-04:00
5726,25,Former Alabama Corrections Officers Sentenced for Identity Theft and Tax Fraud,/opa/pr/former-alabama-corrections-officers-sentenced-identity-theft-and-tax-fraud,2014-06-03T00:00:00-04:00
5727,26,"Los Angeles Physician Indicted 
in $33 Million Medicare Fraud Scheme",/opa/pr/los-angeles-physician-indicted-33-million-medicare-fraud-scheme,2014-06-03T00:00:00-04:00
5728,27,Massachusetts Man Pleads Guilty to Importing and Selling Counterfeit Intergrated Circuits from China and Hong Kong,/opa/pr/massachusetts-man-pleads-guilty-importing-and-selling-counterfeit-intergrated-circuits-china,2014-06-03T00:00:00-04:00
5729,28,"John Charles Mccluskey Sentenced to Life in Prison
for Carjacking and Murdering Oklahoma Couple",/opa/pr/john-charles-mccluskey-sentenced-life-prison-carjacking-and-murdering-oklahoma-couple,2014-06-03T00:00:00-04:00
5730,29,"Justice Department Announces Investigation of Detention Center in Hinds County, Mississippi",/opa/pr/justice-department-announces-investigation-detention-center-hinds-county-mississippi,2014-06-03T00:00:00-04:00
5731,30,Iowa Company and Top Executives Plead Guilty in Connection with Distribution of Adulterated Eggs,/opa/pr/iowa-company-and-top-executives-plead-guilty-connection-distribution-adulterated-eggs,2014-06-03T00:00:00-04:00
5732,31,Two Federal Inmates Sentenced to Death for Murder,/opa/pr/two-federal-inmates-sentenced-death-murder,2014-06-03T00:00:00-04:00
5733,32,"Former Utah Certified Public Accountant Convicted of Filing False Claims for Tax Refunds 
Totaling More Than $8 Million and Presenting a $300 Million Fictitious Financial Instrument",/opa/pr/former-utah-certified-public-accountant-convicted-filing-false-claims-tax-refunds-totaling,2014-06-02T00:00:00-04:00
5734,33,Former CEO and CFO of Arthrocare Corporation Convicted for Orchestrating $400 Million Securities Fraud Scheme,/opa/pr/former-ceo-and-cfo-arthrocare-corporation-convicted-orchestrating-400-million-securities,2014-06-02T00:00:00-04:00
5735,34,"Justice Department to Monitor Elections 
in California and New Mexico",/opa/pr/justice-department-monitor-elections-california-and-new-mexico,2014-06-02T00:00:00-04:00
5736,35,"Massachusetts Man Charged with 
Computer Hacking and Credit Card Theft",/opa/pr/massachusetts-man-charged-computer-hacking-and-credit-card-theft,2014-06-02T00:00:00-04:00
5737,36,"U.S. Leads Multi-National Action Against Gameover Zeus Botnet and Cryptolocker Ransomware, Charges Botnet Administrator",/opa/pr/us-leads-multi-national-action-against-gameover-zeus-botnet-and-cryptolocker-ransomware,2014-06-02T00:00:00-04:00
5738,37,"Deputy Attorney General, Federal Law Enforcement Officials to Hold News Conference on Cyber Fraud Announcement",/opa/pr/deputy-attorney-general-federal-law-enforcement-officials-hold-news-conference-cyber-fraud,2014-06-02T00:00:00-04:00
5739,38,Federal Inmate Sentenced to Life in Prison for the Murder of a U.S. Correctional Officer,/opa/pr/federal-inmate-sentenced-life-prison-murder-us-correctional-officer,2014-05-30T00:00:00-04:00
5740,39,"Former Anderson, California, Police Officer 
Pleads Guilty to Civil Rights Offense
for Sexually Assaulting Woman",/opa/pr/former-anderson-california-police-officer-pleads-guilty-civil-rights-offense-sexually,2014-05-30T00:00:00-04:00
5741,40,"DEA Employee and Contractor Husband Plead Guilty to
False Statements in Kidnapping Hoax",/opa/pr/dea-employee-and-contractor-husband-plead-guilty-false-statements-kidnapping-hoax,2014-05-30T00:00:00-04:00
5742,41,"Government Files Complaint Against CA Inc. 
for False Claims on GSA Contract",/opa/pr/government-files-complaint-against-ca-inc-false-claims-gsa-contract,2014-05-29T00:00:00-04:00
5743,42,Nevada Man Pleads Guilty to Tax Refund Fraud Using False Home Buyer Credits,/opa/pr/nevada-man-pleads-guilty-tax-refund-fraud-using-false-home-buyer-credits,2014-05-29T00:00:00-04:00
5744,43,"Seattle Man Pleads Guilty to Voter Intimidation and Identification Fraud 
for Letters Sent to Florida Residents in Conjunction with the 
2012 Federal Elections",/opa/pr/seattle-man-pleads-guilty-voter-intimidation-and-identification-fraud-letters-sent-florida,2014-05-29T00:00:00-04:00
5745,44,Puerto Rico Superior Court Judge and Local Businessman Indicted on Conspiracy and Federal Programs Bribery Charges,/opa/pr/puerto-rico-superior-court-judge-and-local-businessman-indicted-conspiracy-and-federal,2014-05-29T00:00:00-04:00
5746,45,Connecticut Man Who Used Offshore Accounts Sentenced to Prison for Tax Evasion and Conspiracy,/opa/pr/connecticut-man-who-used-offshore-accounts-sentenced-prison-tax-evasion-and-conspiracy,2014-05-28T00:00:00-04:00
5747,46,Two Individuals Plead Guilty to Conspiring to Launder Bribes Received in Afghanistan,/opa/pr/two-individuals-plead-guilty-conspiring-launder-bribes-received-afghanistan,2014-05-28T00:00:00-04:00
5748,47,"Statement by Attorney General Holder 
on the Passing of Maya Angelou",/opa/pr/statement-attorney-general-holder-passing-maya-angelou,2014-05-28T00:00:00-04:00
5749,48,"Ex-Casino Owner, Nevada Businessman and Former National Football League Player Found Guilty in Massive Tax Fraud Scheme",/opa/pr/ex-casino-owner-nevada-businessman-and-former-national-football-league-player-found-guilty,2014-05-28T00:00:00-04:00
5750,49,"Minnesota-Based Medtronic Inc. to Pay $9.9 Million
to Resolve Claims That Company Paid Kickbacks to Physicians",/opa/pr/minnesota-based-medtronic-inc-pay-99-million-resolve-claims-company-paid-kickbacks-physicians,2014-05-28T00:00:00-04:00
5751,0,Department of Justice Announces 48 States and Territories Have Committed to Ending Prison Rape,/opa/pr/department-justice-announces-48-states-and-territories-have-committed-ending-prison-rape,2014-05-28T00:00:00-04:00
5752,1,"Philadelphia La Cosa Nostra Soldier 
Sentenced to Serve 27 Months in Prison",/opa/pr/philadelphia-la-cosa-nostra-soldier-sentenced-serve-27-months-prison,2014-05-28T00:00:00-04:00
5753,2,"Kings Daughters Medical Center to Pay Nearly $41 Million 
to Resolve Allegations of False Billing 
for Unnecessary Cardiac Procedures and Kickbacks",/opa/pr/king-s-daughters-medical-center-pay-nearly-41-million-resolve-allegations-false-billing,2014-05-28T00:00:00-04:00
5754,3,Ringleader of International Rhino Smuggling ConspiracySentenced in New Jersey to 70 Months in Prisonfor Wildlife Trafficking Crimes,/opa/pr/ringleader-international-rhino-smuggling-conspiracysentenced-new-jersey-70-months-prisonfor,2014-05-28T00:00:00-04:00
5755,4,"Assistant Attorney General Kathryn Keneally of the Justice Departments Tax Division Announced Her Departure from the Department Today, Effective as of June 5, 2014",/opa/pr/assistant-attorney-general-kathryn-keneally-justice-department-s-tax-division-announced-her,2014-05-27T00:00:00-04:00
5756,5,"Bloods Gang Member Pleads Guilty 
to Racketeering Conspiracy in Tennessee",/opa/pr/bloods-gang-member-pleads-guilty-racketeering-conspiracy-tennessee,2014-05-23T00:00:00-04:00
5757,6,Navy Military Sealift Command Official and Businessman Charged with Bribery,/opa/pr/navy-military-sealift-command-official-and-businessman-charged-bribery,2014-05-23T00:00:00-04:00
5758,7,Former Employee of U.S. Contractor Pleads Guilty to Fraud Scheme,/opa/pr/former-employee-us-contractor-pleads-guilty-fraud-scheme,2014-05-23T00:00:00-04:00
5759,8,Justice Department Files Lawsuit Alleging Disability-Based Discrimination by Mississippi Developer,/opa/pr/justice-department-files-lawsuit-alleging-disability-based-discrimination-mississippi,2014-05-23T00:00:00-04:00
5760,9,Alaska Plastic Surgeon Indicted on Tax Evasion Charges for Concealing Bank Accounts in Panama and Costa Rica,/opa/pr/alaska-plastic-surgeon-indicted-tax-evasion-charges-concealing-bank-accounts-panama-and-costa,2014-05-23T00:00:00-04:00
5761,10,"Owner and Recruiter  for Louisiana and Texas Mental Health Clinics Convicted as Part of  $258 Million Health Care Fraud Scheme in Baton Rouge, Louisiana",/opa/pr/owner-and-recruiter-louisiana-and-texas-mental-health-clinics-convicted-part-258-million,2014-05-22T00:00:00-04:00
5762,11,"Japanese Automotive Parts Manufacturer Executive Indicted for 
Role in Conspiracy to Fix Prices and for Obstruction of Justice",/opa/pr/japanese-automotive-parts-manufacturer-executive-indicted-role-conspiracy-fix-prices-and,2014-05-22T00:00:00-04:00
5763,12,"Convicted Money Launderers Sentenced to Prison
in Connection with Health Care Fraud Scheme",/opa/pr/convicted-money-launderers-sentenced-prison-connection-health-care-fraud-scheme,2014-05-22T00:00:00-04:00
5764,13,"Army Soldier Sentenced for Facilitating 
Thefts of Fuel in Afghanistan",/opa/pr/army-soldier-sentenced-facilitating-thefts-fuel-afghanistan-0,2014-05-22T00:00:00-04:00
5765,14,Doctor Pleads Guilty to Tax Evasion,/opa/pr/doctor-pleads-guilty-tax-evasion,2014-05-22T00:00:00-04:00
5766,15,"Attorney General Holder Announces Significant Policy Shift 
Concerning Electronic Recording of Statements",/opa/pr/attorney-general-holder-announces-significant-policy-shift-concerning-electronic-recording,2014-05-22T00:00:00-04:00
5767,16,"Detroit-Area Home Health Agency Owner Sentenced to 72 Months in Prison for His Role in $13.8 Million 
Medicare Fraud Scheme",/opa/pr/detroit-area-home-health-agency-owner-sentenced-72-months-prison-his-role-138-million,2014-05-22T00:00:00-04:00
5768,17,$20 Million Stolen Identity Refund Fraud Ring Indicted,/opa/pr/20-million-stolen-identity-refund-fraud-ring-indicted,2014-05-22T00:00:00-04:00
5769,18,Tennessee Man Indicted for Cross Burning,/opa/pr/tennessee-man-indicted-cross-burning,2014-05-22T00:00:00-04:00
5770,19,"Sixteen Current and Former Puerto Rico Police Officers
Indicted for Allegedly Running Criminal Organization
out of Police Department",/opa/pr/sixteen-current-and-former-puerto-rico-police-officers-indicted-allegedly-running-criminal,2014-05-22T00:00:00-04:00
5771,20,South Florida Man Sentenced to Jail for Tax Fraud,/opa/pr/south-florida-man-sentenced-jail-tax-fraud,2014-05-21T00:00:00-04:00
5772,21,President of Higher Education Software Provider Pleads Guilty to Conspiring to Hack into Competitors Computer Systems,/opa/pr/president-higher-education-software-provider-pleads-guilty-conspiring-hack-competitors,2014-05-21T00:00:00-04:00
5773,22,19 Arrested in International Round Up on Federal Fraud Charges,/opa/pr/19-arrested-international-round-federal-fraud-charges,2014-05-21T00:00:00-04:00
5774,23,Justice Department Settles Lawsuit Against State of Ohio to End Unlawful Seclusion of Youth in Juvenile Correctional Facilities,/opa/pr/justice-department-settles-lawsuit-against-state-ohio-end-unlawful-seclusion-youth-juvenile,2014-05-21T00:00:00-04:00
5775,24,"Texas Man Pleads Guilty to Conspiring to Smuggle
and Traffic Counterfeit Viagra Tablets",/opa/pr/texas-man-pleads-guilty-conspiring-smuggle-and-traffic-counterfeit-viagra-tablets,2014-05-20T00:00:00-04:00
5776,25,Milwaukee Man Indicted for Sex Trafficking,/opa/pr/milwaukee-man-indicted-sex-trafficking,2014-05-20T00:00:00-04:00
5777,26,Jordanian Shipping Company Pleads Guilty to Illegally Discharging Oily Waste,/opa/pr/jordanian-shipping-company-pleads-guilty-illegally-discharging-oily-waste,2014-05-20T00:00:00-04:00
5778,27,"U.S. Navy Petty Officer Based in Japan Pleads Guilty
in International Bribery Scandal",/opa/pr/us-navy-petty-officer-based-japan-pleads-guilty-international-bribery-scandal,2014-05-20T00:00:00-04:00
5779,28,Law School Admission Council Agrees to Systemic Reforms and $7.73 Million Payment to Settle Justice Departments Nationwide Disability Discrimination Lawsuit,/opa/pr/law-school-admission-council-agrees-systemic-reforms-and-773-million-payment-settle-justice,2014-05-20T00:00:00-04:00
5780,29,"Justice Department Requires ConAgra, Cargill, CHS, Horizon Milling 
to Divest Four Significant Flour Mills to Go Forward with 
Ardent Mills Joint Venture",/opa/pr/justice-department-requires-conagra-cargill-chs-horizon-milling-divest-four-significant-flour,2014-05-20T00:00:00-04:00
5781,30,Credit Suisse Pleads Guilty to Conspiracy to Aid and Assist U.S. Taxpayers in Filing False Returns,/opa/pr/credit-suisse-pleads-guilty-conspiracy-aid-and-assist-us-taxpayers-filing-false-returns,2014-05-19T00:00:00-04:00
5782,31,"Statement by Attorney General Eric Holder 
on the Conviction of Abu Hamza al-Masri",/opa/pr/statement-attorney-general-eric-holder-conviction-abu-hamza-al-masri,2014-05-19T00:00:00-04:00
5783,32,"Attorney General Holder, Deputy Attorney General Cole and IRS Officials to Hold Press Conference Announcing Major Law Enforcement Action",/opa/pr/attorney-general-holder-deputy-attorney-general-cole-and-irs-officials-hold-press-conference,2014-05-19T00:00:00-04:00
5784,33,Mississippi Man Pleads Guilty in Ricin Letter Investigation,/opa/pr/mississippi-man-pleads-guilty-ricin-letter-investigation,2014-05-19T00:00:00-04:00
5785,34,Former Minnesota Attorney Pleads Guilty to Tax Fraud,/opa/pr/former-minnesota-attorney-pleads-guilty-tax-fraud,2014-05-19T00:00:00-04:00
5786,35,"Former Wellcare Chief Executive 
Sentenced for Health Care Fraud",/opa/pr/former-wellcare-chief-executive-sentenced-health-care-fraud,2014-05-19T00:00:00-04:00
5787,36,U.S. Charges Five Chinese Military Hackers for Cyber Espionage Against U.S. Corporations and a Labor Organization for Commercial Advantage,/opa/pr/us-charges-five-chinese-military-hackers-cyber-espionage-against-us-corporations-and-labor,2014-05-19T00:00:00-04:00
5788,37,"Former Owner of Airline Fuel Supply Company Sentenced to Prison for Role 
in Scheme to Defraud Illinois-Based Ryan International Airlines",/opa/pr/former-owner-airline-fuel-supply-company-sentenced-prison-role-scheme-defraud-illinois-based,2014-05-15T00:00:00-04:00
5789,38,Former Alabama KKK Leader Sentenced to Prison for Cross Burning and Obstruction of Justice,/opa/pr/former-alabama-kkk-leader-sentenced-prison-cross-burning-and-obstruction-justice,2014-05-15T00:00:00-04:00
5790,39,Six Miami-Area Residents Plead Guilty to Mortgage Fraud Scheme Involving Four Condominium Developments,/opa/pr/six-miami-area-residents-plead-guilty-mortgage-fraud-scheme-involving-four-condominium,2014-05-15T00:00:00-04:00
5791,40,Four Ohio Businessmen Associated with Cadillac Ranch Restaurants Plead Guilty to Tax Charges,/opa/pr/four-ohio-businessmen-associated-cadillac-ranch-restaurants-plead-guilty-tax-charges,2014-05-15T00:00:00-04:00
5792,41,"Justice Department Sues to Shut Down Montgomery, Alabama, Tax Return Preparer",/opa/pr/justice-department-sues-shut-down-montgomery-alabama-tax-return-preparer,2014-05-15T00:00:00-04:00
5793,42,Member of Organization That Operated Online Marketplace for Stolen Personal Information Sentenced to 20 Years in Prison,/opa/pr/member-organization-operated-online-marketplace-stolen-personal-information-sentenced-20,2014-05-15T00:00:00-04:00
5794,43,Former Officer Is 12th Sentenced in Connection with Series of Assaults on Inmate at Roxbury Correctional Institution,/opa/pr/former-officer-12th-sentenced-connection-series-assaults-inmate-roxbury-correctional,2014-05-15T00:00:00-04:00
5795,44,"Marubeni Corporation Sentenced
for Foreign Bribery Violations",/opa/pr/marubeni-corporation-sentenced-foreign-bribery-violations,2014-05-15T00:00:00-04:00
5796,45,Texas Man Indicted for Federal Hate Crime and Kidnapping Charges for Assault Based on Victims Sexual Orientation,/opa/pr/texas-man-indicted-federal-hate-crime-and-kidnapping-charges-assault-based-victim-s-sexual,2014-05-14T00:00:00-04:00
5797,46,"Former Subway Franchise Owner Pleads Guilty 
to Gift Card Hacking Scheme at Subway Restaurants",/opa/pr/former-subway-franchise-owner-pleads-guilty-gift-card-hacking-scheme-subway-restaurants,2014-05-14T00:00:00-04:00
5798,47,Readout of the Attorney Generals Meeting with D.C.-area College Campus Leadership on Addressing Campus Sexual Assault,/opa/pr/readout-attorney-general-s-meeting-dc-area-college-campus-leadership-addressing-campus-sexual,2014-05-14T00:00:00-04:00
5799,48,Tennessee Salvage Company Owner and Operator Pleads Guilty to Conspiring to Violate the Clean Air Act,/opa/pr/tennessee-salvage-company-owner-and-operator-pleads-guilty-conspiring-violate-clean-air-act,2014-05-14T00:00:00-04:00
5800,49,Two Idaho Men Indicted for Hate Crime,/opa/pr/two-idaho-men-indicted-hate-crime,2014-05-14T00:00:00-04:00
5801,0,Statement from the Department of Justice and Office of Director of National Intelligence on the Declassification of Additional Documents Regarding the Collection of Bulk Telephony Metadata Under Section 215 of the USA Patriot Act,/opa/pr/statement-department-justice-and-office-director-national-intelligence-declassification,2014-05-14T00:00:00-04:00
5802,1,Louisiana-Pacific Corp. Abandons Its Proposed Acquisition of Ainsworth Lumber Co. Ltd.,/opa/pr/louisiana-pacific-corp-abandons-its-proposed-acquisition-ainsworth-lumber-co-ltd,2014-05-14T00:00:00-04:00
5803,2,"Patient Recruiter Sentenced in Detroit 
for Role in $14.5 Million Medicare Fraud Scheme",/opa/pr/patient-recruiter-sentenced-detroit-role-145-million-medicare-fraud-scheme,2014-05-14T00:00:00-04:00
