4279,Health Care Fraud; ,Criminal Division; ,15-609; 
4280,None,Tax Division; ,15-607; 
4281,None,Environment and Natural Resources Division; ,15-608; 
4282,None,Office of the Attorney General; ,15-606; 
4283,None,Office of the Attorney General; Office of the Deputy Attorney General; ,15-605; 
4284,None,National Security Division (NSD); ,15-603; 
4285,None,Civil Rights Division; Civil Rights - Special Litigation Section; ,15-602; 
4286,None,"USAO - Indiana, Northern; ",None
4287,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-601; 
4288,None,Tax Division; ,15-600; 
4289,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,15-599; 
4290,None,Civil Rights Division; Civil Rights - Educational Opportunities Section; ,15-598; 
4291,Health Care Fraud; ,Criminal Division; ,15-597; 
4292,None,USAO - District of Columbia; ,None
4293,None,Tax Division; ,15-596; 
4294,None,Environment and Natural Resources Division; ,15-595; 
4295,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,15-594; 
4296,None,Civil Rights Division; Civil Rights - Special Litigation Section; ,15-593; 
4297,None,National Security Division (NSD); ,15-592; 
4298,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-591; 
4299,None,Tax Division; ,15-589; 
4300,None,"USAO - New York, Northern; ",None
4301,None,Criminal Division; ,15-588; 
4302,None,Civil Rights Division; Civil Rights - Special Litigation Section; ,15-587; 
4303,None,Office of the Attorney General; ,15-586; 
4304,None,Environment and Natural Resources Division; ,15-585; 
4305,None,National Security Division (NSD); ,15-584; 
4306,None,USAO - Colorado; ,None
4307,None,Criminal Division; ,15-582; 
4308,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-581; 
4309,None,Civil Rights Division; Civil Rights - Immigrant and Employee Rights Section; ,15-580; 
4310,None,"USAO - Pennsylvania, Western; ",None
4311,None,National Security Division (NSD); ,15-579; 
4312,None,Tax Division; ,15-577; 
4313,None,"USAO - New York, Northern; ",None
4314,None,Civil Rights Division; Civil Rights - Special Litigation Section; Office of the Attorney General; ,15-575; 
4315,None,Criminal Division; ,15-573; 
4316,None,"USAO - California, Northern; ",None
4317,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-572; 
4318,None,Tax Division; ,15-571; 
4319,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-570; 
4320,False Claims Act; ,Civil Division; ,15-569; 
4321,Consumer Protection; ,Civil Division; ,15-568; 
4322,None,National Security Division (NSD); ,15-567; 
4323,None,USAO - North Dakota; ,None
4324,None,"USAO - New York, Northern; ",None
4325,None,National Security Division (NSD); ,15-566; 
4326,None,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-565; 
4327,Health Care Fraud; ,Criminal Division; ,15-564; 
4328,None,USAO - Virgin Islands; ,None
4329,Financial Fraud; StopFraud; ,Tax Division; ,15-563; 
4330,None,Criminal Division; ,15-562; 
4331,None,National Security Division (NSD); ,15-561; 
4332,None,Civil Rights Division; ,15-560; 
4333,None,Office of the Attorney General; ,15-559; 
4334,None,Tax Division; ,15-558; 
4335,None,"USAO - California, Northern; ",None
4336,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-557; 
4337,None,Tax Division; ,15-556; 
4338,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,15-555; 
4339,Antitrust; ,Antitrust Division; ,15-553; 
4340,None,"USAO - California, Northern; ",None
4341,None,Environment and Natural Resources Division; ,15-552; 
4342,None,Criminal Division; ,15-551; 
4343,None,Civil Rights Division; Civil Rights - Criminal Section; ,15-550; 
4344,None,Criminal Division; ,15-549; 
4345,None,Environment and Natural Resources Division; ,15-548; 
4346,None,Tax Division; ,15-547; 
4347,None,Office of the Attorney General; ,15-546; 
4348,Antitrust; ,Antitrust Division; ,15-545; 
4349,Antitrust; ,Antitrust Division; ,15-543; 
4350,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,15-544; 
4351,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-541; 
4352,None,Criminal Division; ,15-542; 
4353,None,Civil Rights Division; Civil Rights - Criminal Section; ,15-540; 
4354,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-539; 
4355,None,Criminal Division; ,15-537; 
4356,Public Corruption; ,Criminal Division; ,15-538; 
4357,None,Office of the Attorney General; ,15-536; 
4358,None,Criminal Division; ,15-535; 
4359,Health Care Fraud; ,Criminal Division; ,15-534; 
4360,None,"USAO - Indiana, Northern; ",None
4361,Tax; ,Tax Division; ,15-533; 
4362,Consumer Protection; ,Civil Division; ,15-532; 
4363,Environment; ,Environment and Natural Resources Division; ,15-531; 
4364,Consumer Protection; ,Civil Division; ,15-530; 
4365,"Securities, Commodities, & Investment Fraud; ",Environment and Natural Resources Division; ,15-529; 
4366,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Community Oriented Policing Services (COPS); Community Relations Service; ,15-527; 
4367,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Special Litigation Section; ,15-528; 
4368,None,Criminal Division; ,15-526; 
4369,Antitrust; ,Antitrust Division; ,15-525; 
4370,None,Office of the Attorney General; ,15-524; 
4371,Tax; ,Tax Division; ,15-523; 
4372,None,Office of the Attorney General; ,15-522; 
4373,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-520; 
4374,Intellectual Property; National Security; ,National Security Division (NSD); ,15-519; 
4375,National Security; ,National Security Division (NSD); ,15-518; 
4376,Consumer Protection; ,Civil Division; ,15-517; 
4377,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-516; 
4378,False Claims Act; Health Care Fraud; ,Civil Division; ,15-514; 
4379,Antitrust; ,Antitrust Division; ,15-513; 
4380,None,Criminal Division; ,15-512; 
4381,Antitrust; ,Antitrust Division; ,15-509; 
4382,National Security; ,National Security Division (NSD); ,15-508; 
4383,Antitrust; ,Antitrust Division; ,15-507; 
4384,None,"USAO - North Carolina, Western; ",None
4385,False Claims Act; Mortgage Fraud; ,Civil Division; ,15-506; 
4386,Counterterrorism; National Security; ,National Security Division (NSD); ,15-505; 
4387,StopFraud; Antitrust; ,Antitrust Division; ,15-504; 
4388,None,Office of the Attorney General; ,15-502; 
4389,Health Care Fraud; ,Criminal Division; ,15-503; 
4390,Consumer Protection; ,Civil Division; ,15-501; 
4391,"Securities, Commodities, & Investment Fraud; StopFraud; ",Antitrust Division; Criminal Division; ,15-499; 
4392,None,Office for Access to Justice; Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Special Litigation Section; ,15-498; 
4393,Tax; ,Tax Division; ,15-497; 
4394,Tax; ,Tax Division; ,15-495; 
4395,None,Criminal Division; ,15-496; 
4396,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-494; 
4397,None,Criminal Division; ,15-491; 
4398,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-493; 
4399,None,Civil Rights Division; Civil Rights - Educational Opportunities Section; Civil Rights - Housing and Civil Enforcement Section; ,15-492; 
4400,Environment; ,Environment and Natural Resources Division; ,15-489; 
4401,Environment; ,Environment and Natural Resources Division; ,15-490; 
4402,None,Office of the Attorney General; ,15-488; 
4403,Consumer Protection; ,Civil Division; ,15-487; 
4404,False Claims Act; Health Care Fraud; ,Civil Division; ,15-486; 
4405,Tax; ,Tax Division; ,15-484; 
4406,False Claims Act; Health Care Fraud; ,Civil Division; ,15-485; 
4407,Health Care Fraud; ,Criminal Division; ,15-483; 
4408,None,Office for Victims of Crime (OJP); ,15-482; 
4409,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Special Litigation Section; ,15-478; 
4410,Financial Fraud; ,Criminal Division; ,15-481; 
4411,False Claims Act; Health Care Fraud; ,Civil Division; ,15-479; 
4412,Human Trafficking; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-477; 
4413,Counterterrorism; National Security; ,National Security Division (NSD); ,15-476; 
4414,Counterterrorism; National Security; ,National Security Division (NSD); ,15-475; 
4415,None,Office of the Attorney General; ,15-474; 
4416,Tax; ,Tax Division; ,15-473; 
4417,None,"USAO - California, Southern; ",None
4418,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-472; 
4419,National Security; ,National Security Division (NSD); ,15-471; 
4420,None,USAO - Puerto Rico; ,None
4421,Tax; ,Tax Division; ,15-468; 
4422,Health Care Fraud; ,Criminal Division; ,15-469; 
4423,Drug Trafficking; ,Criminal Division; ,15-467; 
4424,None,Criminal Division; ,15-466; 
4425,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-465; 
4426,Tax; ,Tax Division; ,15-464; 
4427,Counterterrorism; National Security; ,National Security Division (NSD); ,15-463; 
4428,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Special Litigation Section; ,15-462; 
4429,Tax; ,Tax Division; ,15-461; 
4430,"Securities, Commodities, & Investment Fraud; ",Environment and Natural Resources Division; ,15-460; 
4431,Health Care Fraud; ,Criminal Division; ,15-459; 
4432,Consumer Protection; ,"USAO - Pennsylvania, Middle; ",None
4433,Tax; ,Tax Division; ,15-458; 
4434,None,Criminal Division; ,15-457; 
4435,Tax; ,Tax Division; ,15-456; 
4436,Antitrust; ,Antitrust Division; ,15-455; 
4437,None,Office of the Attorney General; ,15-454; 
4438,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-453; 
4439,Health Care Fraud; ,"USAO - Florida, Southern; ",None
4440,Tax; ,Tax Division; ,15-452; 
4441,None,Community Oriented Policing Services (COPS); ,15-451; 
4442,Tax; ,Tax Division; ,15-450; 
4443,None,Criminal Division; ,15-449; 
4444,Tax; ,Tax Division; ,15-448; 
4445,None,USAO - District of Columbia; ,None
4446,Public Corruption; Tax; ,Tax Division; ,15-447; 
4447,Consumer Protection; ,Civil Division; ,15-446; 
4448,None,Criminal Division; ,15-444; 
4449,Consumer Protection; ,Civil Division; ,15-445; 
4450,None,Criminal Division; ,15-443; 
4451,None,Environment and Natural Resources Division; ,15-442; 
4452,Counterterrorism; National Security; ,National Security Division (NSD); ,15-441; 
4453,None,Criminal Division; ,15-440; 
4454,Consumer Protection; Elder Justice; ,Civil Division; ,15-438; 
4455,Tax; ,Tax Division; ,15-439; 
4456,Tax; ,Tax Division; ,15-437; 
4457,Counterterrorism; National Security; ,National Security Division (NSD); ,15-436; 
4458,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-435; 
4459,Identity Theft; Tax; ,Tax Division; ,15-434; 
4460,None,Criminal Division; ,15-433; 
4461,Tax; ,Tax Division; ,15-432; 
4462,False Claims Act; Health Care Fraud; ,Civil Division; ,15-431; 
4463,None,Criminal Division; ,15-430; 
4464,None,Office of the Attorney General; ,15-429; 
4465,Tax; ,Tax Division; ,15-428; 
4466,Counterterrorism; National Security; ,National Security Division (NSD); ,15-427; 
4467,Human Trafficking; ,Criminal Division; ,15-426; 
4468,False Claims Act; ,Civil Division; ,15-424; 
4469,None,Criminal Division; ,15-425; 
4470,Human Trafficking; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-423; 
4471,Counterterrorism; National Security; ,National Security Division (NSD); ,15-422; 
4472,Antitrust; ,Antitrust Division; ,15-421; 
4473,Counterterrorism; National Security; ,National Security Division (NSD); ,15-420; 
4474,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Special Litigation Section; ,15-419; 
4475,Consumer Protection; ,Civil Division; ,15-417; 
4476,Counterterrorism; National Security; ,National Security Division (NSD); ,15-418; 
4477,False Claims Act; Health Care Fraud; ,Civil Division; ,15-416; 
4478,Counterterrorism; National Security; ,National Security Division (NSD); ,15-414; 
4479,Counterterrorism; National Security; ,National Security Division (NSD); ,15-413; 
4480,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-412; 
4481,Financial Fraud; ,Criminal Division; ,15-411; 
4482,None,"USAO - Pennsylvania, Western; ",None
4483,National Security; ,National Security Division (NSD); ,15-410; 
4484,Public Corruption; ,Criminal Division; ,15-409; 
4485,Identity Theft; Tax; ,Tax Division; ,15-408; 
4486,Tax; ,Tax Division; ,15-407; 
4487,None,Civil Rights Division; ,15-404; 
4488,National Security; ,National Security Division (NSD); ,15-406; 
4489,None,Criminal Division; ,15-405; 
4490,Cyber Crime; ,Criminal Division; ,15-403; 
4491,Tax; ,Tax Division; ,15-402; 
4492,Tax; ,Tax Division; ,15-401; 
4493,None,Criminal Division; ,15-400; 
4494,None,Civil Rights Division; Civil Rights - Special Litigation Section; ,15-398; 
4495,Antitrust; ,Antitrust Division; ,15-397; 
4496,Tax; ,Tax Division; ,15-396; 
4497,False Claims Act; Health Care Fraud; ,Civil Division; ,15-395; 
4498,Tax; ,Tax Division; ,15-394; 
4499,None,Office of Public Affairs; ,15-393; 
4500,None,Criminal Division; ,15-392; 
4501,Counterterrorism; National Security; ,National Security Division (NSD); ,15-391; 
4502,None,USAO - District of Columbia; ,None
4503,None,Civil Rights Division; Civil Rights - Employment Litigation Section; Civil Rights - Housing and Civil Enforcement Section; ,15-390; 
4504,Tax; ,Tax Division; ,15-389; 
4505,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-388; 
4506,None,Criminal Division; ,15-386; 
4507,Tax; ,Tax Division; ,15-387; 
4508,Indian Country Law and Justice; ,Office of the Attorney General; ,15-384; 
4509,Consumer Protection; ,Civil Division; ,15-383; 
4510,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-381; 
4511,None,Criminal Division; ,15-382; 
4512,None,Criminal Division; ,15-380; 
4513,National Security; Public Corruption; ,National Security Division (NSD); ,15-378; 
4514,Hate Crimes; ,Civil Rights Division; ,15-377; 
4515,Tax; ,Tax Division; ,15-379; 
4516,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-376; 
4517,"Securities, Commodities, & Investment Fraud; ","USAO - California, Northern; ",None
4518,Environment; Wildlife; ,Environment and Natural Resources Division; ,15-374; 
4519,Human Trafficking; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-375; 
4520,Antitrust; ,Antitrust Division; ,15-373; 
4521,Counterterrorism; National Security; ,National Security Division (NSD); ,15-372; 
4522,"Securities, Commodities, & Investment Fraud; Tax; ",Tax Division; ,None
4523,Tax; ,Tax Division; ,15-369; 
4524,Environment; Wildlife; ,Environment and Natural Resources Division; ,15-371; 
4525,National Security; ,National Security Division (NSD); ,15-370; 
4526,None,Criminal Division; ,15-368; 
4527,None,Civil Rights Division; ,15-367; 
4528,None,Civil Rights Division; Civil Rights - Federal Coordination and Compliance Section; Civil Rights - Housing and Civil Enforcement Section; ,15-365; 
4529,Environment; ,Environment and Natural Resources Division; ,15-364; 
4530,None,Office of Public Affairs; ,15-363; 
4531,None,Criminal Division; ,15-362; 
4532,"Securities, Commodities, & Investment Fraud; ",Antitrust Division; Criminal Division; ,15-361; 
4533,Tax; ,Tax Division; ,15-360; 
4534,Tax; ,Tax Division; ,15-359; 
4535,None,Community Oriented Policing Services (COPS); ,None
4536,Environment; ,Environment and Natural Resources Division; ,15-357; 
4537,None,Civil Division; ,15-358; 
4538,Health Care Fraud; ,Criminal Division; ,15-356; 
4539,None,Criminal Division; ,15-355; 
4540,Health Care Fraud; ,Criminal Division; ,15-354; 
4541,"Securities, Commodities, & Investment Fraud; ",Antitrust Division; Criminal Division; ,15-353; 
4542,Health Care Fraud; ,Criminal Division; ,15-352; 
4543,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-351; 
4544,Antitrust; StopFraud; ,Antitrust Division; ,15-350; 
4545,None,Office of the Attorney General; ,15-349; 
4546,Public Corruption; ,"USAO - Pennsylvania, Eastern; ",None
4547,Tax; ,Tax Division; ,15-348; 
4548,False Claims Act; Health Care Fraud; ,Civil Division; ,15-346; 
4549,False Claims Act; Health Care Fraud; ,Civil Division; ,15-344; 
4550,Environment; ,Environment and Natural Resources Division; ,15-345; 
4551,Health Care Fraud; ,Office of the Attorney General; ,15-343; 
4552,Tax; ,Tax Division; ,15-342; 
4553,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-541; 
4554,None,Criminal Division; ,15-340; 
4555,False Claims Act; ,Civil Division; ,15-339; 
4556,Health Care Fraud; ,Criminal Division; ,15-338; 
4557,None,Community Oriented Policing Services (COPS); ,15-337; 
4558,Counterterrorism; National Security; ,National Security Division (NSD); ,15-336; 
4559,Tax; ,Tax Division; ,15-335; 
4560,Antitrust; ,Antitrust Division; ,15-334; 
4561,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-333; 
4562,National Security; ,National Security Division (NSD); ,15-330; 
4563,Antitrust; ,Antitrust Division; ,15-332; 
4564,Access to Justice; ,Office for Access to Justice; Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-331; 
4565,Consumer Protection; ,Civil Division; ,15-329; 
4566,Health Care Fraud; ,Criminal Division; ,15-328; 
4567,None,Criminal Division; ,15-327; 
4568,Tax; ,Tax Division; ,15-326; 
4569,None,Office of the Attorney General; ,15-325; 
4570,None,Office of the Attorney General; ,15-325; 
4571,Access to Justice; ,Office for Access to Justice; Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Special Litigation Section; ,15-324; 
4572,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-323; 
4573,Environment; ,Environment and Natural Resources Division; ,15-321; 
4574,Identity Theft; Tax; ,Tax Division; ,15-322; 
4575,Antitrust; ,Antitrust Division; ,15-320; 
4576,Health Care Fraud; ,Criminal Division; ,15-319; 
4577,Tax; ,Tax Division; ,15-317; 
4578,Counterterrorism; National Security; ,National Security Division (NSD); ,15-316; 
4579,None,Office of Public Affairs; ,15-314; 
4580,Public Corruption; ,Criminal Division; ,15-315; 
4581,Antitrust; ,Antitrust Division; ,15-313; 
4582,Environment; ,Environment and Natural Resources Division; ,15-312; 
4583,Public Corruption; ,Criminal Division; ,15-311; 
4584,None,Office of Public Affairs; ,15-307; 
4585,Counterterrorism; ,National Security Division (NSD); ,15-310; 
4586,None,Office of the Attorney General; ,15-309; 
4587,Consumer Protection; ,Civil Division; ,15-308; 
4588,False Claims Act; ,Civil Division; ,15-303; 
4589,National Security; ,National Security Division (NSD); ,15-305; 
4590,None,Criminal Division; ,15-304; 
4591,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-301; 
4592,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Employment Litigation Section; Civil Rights - Housing and Civil Enforcement Section; ,15-302; 
4593,Tax; ,Tax Division; ,15-300; 
4594,Health Care Fraud; ,Criminal Division; ,15-299; 
4595,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-298; 
4596,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-299; 
4597,"Securities, Commodities, & Investment Fraud; ",USAO - Connecticut; ,None
4598,Tax; ,Tax Division; ,15-295; 
4599,None,Office of the Attorney General; ,15-294; 
4600,National Security; ,National Security Division (NSD); ,15-293; 
4601,Consumer Protection; ,Civil Division; ,15-292; 
4602,None,Criminal Division; ,15-291; 
4603,Antitrust; ,Antitrust Division; ,15-290; 
4604,Counterterrorism; National Security; ,National Security Division (NSD); ,15-288; 
4605,Consumer Protection; ,Civil Division; ,15-289; 
4606,Consumer Protection; ,Civil Division; ,15-287; 
4607,Drug Trafficking; ,"USAO - Indiana, Northern; ",None
4608,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-286; 
4609,Tax; ,Tax Division; ,15-285; 
4610,Environment; ,Environment and Natural Resources Division; ,15-284; 
4611,Tax; ,Tax Division; ,15-282; 
4612,None,Criminal Division; ,15-283; 
4613,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; Civil Rights - Immigrant and Employee Rights Section; ,15-281; 
4614,False Claims Act; Health Care Fraud; ,Civil Division; ,15-280; 
4615,None,Criminal Division; ,15-279; 
4616,Health Care Fraud; ,Criminal Division; ,15-278; 
4617,Tax; ,Tax Division; ,15-277; 
4618,None,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-276; 
4619,Environment; ,Environment and Natural Resources Division; ,15-273; 
4620,Identity Theft; Tax; ,Tax Division; ,15-275; 
4621,Cyber Crime; ,Criminal Division; ,15-274; 
4622,Human Trafficking; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-272; 
4623,Tax; ,Tax Division; ,15-271; 
4624,Counterterrorism; National Security; ,National Security Division (NSD); ,15-270; 
4625,Environment; ,Environment and Natural Resources Division; ,15-269; 
4626,None,Criminal Division; ,15-268; 
4627,Counterterrorism; National Security; ,National Security Division (NSD); ,15-267; 
4628,None,Criminal Division; ,15-266; 
4629,Consumer Protection; ,Civil Division; ,15-265; 
4630,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-263; 
4631,None,Criminal Division; ,15-261; 
4632,None,Criminal Division; ,15-260; 
4633,None,Criminal Division; ,15-259; 
4634,Counterterrorism; National Security; ,National Security Division (NSD); ,15-258; 
4635,None,Civil Rights Division; Civil Rights - Employment Litigation Section; Civil Rights - Housing and Civil Enforcement Section; ,15-257; 
4636,National Security; ,National Security Division (NSD); ,None
4637,None,Office of Public Affairs; ,15-256; 
4638,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-253; 
4639,None,Office of the Attorney General; ,15-255; 
4640,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-252; 
4641,False Claims Act; Health Care Fraud; ,Civil Division; ,15-254; 
4642,None,Office of the Attorney General; ,15-251; 
4643,None,Civil Division; Office of the Attorney General; ,15-247; 
4644,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-250; 
4645,None,Civil Division; ,15-249; 
4646,Environment; Wildlife; ,Environment and Natural Resources Division; ,15-248; 
4647,National Security; ,National Security Division (NSD); ,15-245; 
4648,Tax; ,Tax Division; ,15-246; 
4649,Environment; Wildlife; ,Environment and Natural Resources Division; ,15-244; 
4650,Health Care Fraud; ,Criminal Division; ,15-243; 
4651,Health Care Fraud; ,Criminal Division; ,15-241; 
4652,None,Civil Rights Division; ,15-240; 
4653,Identity Theft; ,Criminal Division; ,15-239; 
4654,Tax; ,Tax Division; ,15-238; 
4655,Counterterrorism; National Security; ,National Security Division (NSD); ,15-237; 
4656,Consumer Protection; Elder Justice; ,Civil Division; ,15-236; 
4657,None,Criminal Division; ,15-235; 
4658,Tax; ,Tax Division; ,15-234; 
4659,Tax; ,Tax Division; ,15-233; 
4660,None,Civil Rights Division; Civil Rights - Employment Litigation Section; Civil Rights - Housing and Civil Enforcement Section; ,15-232; 
4661,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,15-231; 
4662,None,Criminal Division; ,15-230; 
4663,Health Care Fraud; ,Criminal Division; ,15-229; 
4664,National Security; ,National Security Division (NSD); ,15-228; 
4665,Counterterrorism; National Security; ,National Security Division (NSD); ,15-227; 
4666,False Claims Act; Mortgage Fraud; ,Civil Division; ,15-226; 
4667,Servicemembers Initiative; ,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-225; 
4668,Health Care Fraud; ,Criminal Division; ,15-224; 
4669,None,Criminal Division; ,15-223; 
4670,None,Criminal Division; ,15-222; 
4671,Tax; ,Tax Division; ,None
4672,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-221; 
4673,Financial Fraud; ,Criminal Division; ,15-220; 
4674,Tax; ,Tax Division; ,15-219; 
4675,Counterterrorism; National Security; ,National Security Division (NSD); ,15-218; 
4676,None,Office of the Attorney General; ,15-217; 
4677,False Claims Act; Health Care Fraud; ,Civil Division; ,15-216; 
4678,None,Criminal Division; ,15-214; 
4679,None,Criminal Division; ,15-210; 
4680,Tax; ,Tax Division; ,15-213; 
4681,Human Trafficking; ,Civil Rights Division; Civil Rights - Criminal Section; Civil Rights - Housing and Civil Enforcement Section; ,None
4682,None,Criminal Division; ,15-211; 
4683,Tax; ,Tax Division; ,15-209; 
4684,None,Criminal Division; ,15-208; 
4685,Tax; ,Tax Division; ,15-207; 
4686,Identity Theft; Tax; ,Tax Division; ,15-206; 
4687,Consumer Protection; ,Civil Division; ,15-205; 
4688,Antitrust; ,Antitrust Division; ,15-204; 
4689,None,USAO - District of Columbia; ,None
4690,National Security; ,National Security Division (NSD); ,15-203; 
4691,Counterterrorism; National Security; ,National Security Division (NSD); ,15-202; 
4692,Tax; ,Tax Division; ,15-201; 
4693,None,Criminal Division; ,15-200; 
4694,Tax; ,Tax Division; ,15-199; 
4695,Tax; ,Tax Division; ,15-198; 
4696,Public Corruption; Tax; ,Tax Division; ,15-197; 
4697,None,Civil Rights Division; Civil Rights - Disability Rights Section; Civil Rights - Housing and Civil Enforcement Section; ,15-196; 
4698,National Security; ,National Security Division (NSD); ,15-195; 
4699,None,Office of the Attorney General; ,15-194; 
4700,Antitrust; ,Antitrust Division; ,15-193; 
4701,Health Care Fraud; ,Criminal Division; ,15-192; 
4702,None,Criminal Division; ,15-191; 
4703,None,Office of the Attorney General; ,None
4704,Access to Justice; ,Office for Access to Justice; Office of the Attorney General; ,15-190; 
4705,None,Office of the Attorney General; ,15-189; 
4706,Hate Crimes; ,Civil Rights Division; ,15-188; 
4707,False Claims Act; Health Care Fraud; ,Civil Division; ,15-183; 
4708,Tax; ,Tax Division; ,None
4709,None,Criminal Division; ,15-184; 
4710,Counterterrorism; National Security; ,National Security Division (NSD); ,15-182; 
4711,None,Criminal Division; ,15-185; 
4712,Access to Justice; ,Office for Access to Justice; Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,15-181; 
4713,None,Civil Rights Division; Civil Rights - Educational Opportunities Section; Civil Rights - Housing and Civil Enforcement Section; ,15-180; 
4714,Consumer Protection; ,Civil Division; ,15-179; 
4715,False Claims Act; ,Civil Division; ,15-178; 
4716,Human Trafficking; ,Criminal Division; ,15-177; 
4717,Public Corruption; ,Criminal Division; ,15-176; 
4718,Environment; Wildlife; ,Environment and Natural Resources Division; ,15-175; 
4719,None,Criminal Division; ,15-174; 
4720,None,Civil Rights Division; Civil Rights - Employment Litigation Section; Civil Rights - Housing and Civil Enforcement Section; ,15-173; 
4721,Consumer Protection; ,Civil Division; ,15-172; 
4722,Tax; ,Tax Division; ,15-170; 
4723,None,Criminal Division; ,15-171; 
4724,None,Criminal Division; ,15-169; 
4725,Tax; ,Tax Division; ,15-168; 
4726,Environment; Wildlife; ,Environment and Natural Resources Division; ,15-167; 
4727,False Claims Act; ,Civil Division; ,15-166; 
4728,Tax; ,Tax Division; ,15-165; 
4729,Consumer Protection; ,Civil Division; ,15-164; 
